,Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Flood?
183,7518,Feni,1976,7,33.7,25.1,522.0,87.0,1.2,6.6,4.106896552,41943,640285.9,544954.5,23.01,91.37,8,1976.07,1
184,6172,Dinajpur,1971,5,33.3,23.5,162.0,72.0,1.0,3.7,6.848,41863,365790.2,834718.0,25.63,88.66,37,1971.05,1
185,8524,Hatiya,2012,5,35.0,25.8,317.0,84.0,1.9,4.2,5.8,41963,616159.2,465295.1,22.29,91.13,4,2012.05,0
186,19313,Sylhet,1975,6,31.5,24.4,788.0,87.0,1.3,6.8,5.9,41891,694533.2,752277.9,24.88,91.93,35,1975.06,1
187,10079,Khepupara,1982,12,27.5,15.4,6.0,76.0,0.8,0.9,7.069230769,41984,522893.1,430006.8,21.98,90.22,3,1982.12,0
188,11158,Khulna,2006,11,32.4,20.1,1.0,81.0,0.3,2.7,6.0,41947,456632.4,521635.7,22.8,89.58,4,2006.11,0
189,3895,Comilla,1974,8,33.1,25.4,271.0,83.0,3.9,6.1,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1974.08,0
190,16875,Sandwip,1999,4,36.6,26.0,14.0,82.0,1.7,2.5,9.7,41964,650012.1,488627.9,22.5,91.46,6,1999.04,0
191,11240,Khulna,2013,9,36.0,26.4,278.0,85.0,1.3,5.8,4.4,41947,456632.4,521635.7,22.8,89.58,4,2013.09,0
192,5218,Dhaka,1957,11,30.6,15.9,0.0,70.0,0.555555556,1.8,7.822641509,41923,540098.6,629248.4,23.78,90.39,9,1957.11,0
193,14038,Patuakhali,1977,11,32.6,20.9,47.0,80.0,0.6,4.3,6.862068966,41960,534986.1,472575.7,22.36,90.34,3,1977.11,0
194,3054,Chittagong (IAP-Patenga),1970,7,33.7,24.9,1041.0,89.0,4.3,6.8,3.9,41978,684570.9,471415.0,22.34,91.79,6,1970.07,1
195,13967,Mymensingh,2012,12,28.0,13.1,0.0,88.0,0.5,1.8,2.0,41886,540975.3,737535.8,24.75,90.41,19,2012.12,0
196,19536,Sylhet,1994,1,28.0,13.7,23.0,72.0,1.1,1.4,7.6,41891,694533.2,752277.9,24.88,91.93,35,1994.01,0
197,12411,Maijdee Court,1974,4,32.8,23.1,15.0,85.0,1.7,3.1,7.803448276,41953,610851.8,524433.6,22.83,91.08,6,1974.04,0
198,10509,Khulna,1952,10,33.9,24.2,158.0,84.0,0.661111111,4.0,6.9,41947,456632.4,521635.7,22.8,89.58,4,1952.1,0
199,7077,Faridpur,1980,10,32.2,23.9,290.0,84.0,0.8,2.8,6.906896552,41929,483877.3,610719.3,23.61,89.84,9,1980.1,0
200,16088,Rangpur,1981,9,33.6,25.4,312.0,86.0,1.1,5.0,5.2,41859,426172.9,844822.3,25.72,89.26,34,1981.09,0
201,9822,Jessore,2001,7,34.4,26.3,317.0,87.0,2.6,6.6,3.2,41936,420062.7,562498.8,23.17,89.22,7,2001.07,0
202,16012,Rangpur,1975,5,32.8,22.9,445.0,85.0,0.8,4.1,6.634285714,41859,426172.9,844822.3,25.72,89.26,34,1975.05,1
203,9213,Jessore,1950,10,34.3,22.7,55.0,88.0,1.077777778,4.9,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,1950.1,0
204,1519,Bogra,1961,8,34.2,26.3,492.0,89.0,1.0,5.9,5.9,41883,435303.7,751187.5,24.88,89.36,20,1961.08,1
205,10997,Khulna,1993,6,35.2,25.8,638.0,86.0,2.7,5.9,4.6,41947,456632.4,521635.7,22.8,89.58,4,1993.06,1
206,19027,Srimangal,2009,8,34.9,25.6,433.0,86.0,2.9,6.4,4.2,41915,675761.6,687095.9,24.29,91.73,23,2009.08,0
207,11022,Khulna,1995,7,35.0,26.2,407.0,87.0,1.7,5.7,3.2,41947,456632.4,521635.7,22.8,89.58,4,1995.07,1
208,12084,Madaripur,2010,1,28.8,11.0,1.0,82.0,0.0,1.0,6.7,41939,518762.7,561770.3,23.17,90.18,5,2010.01,0
209,19225,Sylhet,1968,2,30.0,12.1,3.0,62.0,1.6,1.9,9.0,41891,694533.2,752277.9,24.88,91.93,35,1968.02,0
210,12010,Madaripur,2003,11,33.3,18.9,0.0,79.0,0.2,0.4,7.7,41939,518762.7,561770.3,23.17,90.18,5,2003.11,0
211,4399,Cox's Bazar,1950,8,32.2,24.7,744.0,88.0,2.898148148,4.8,4.483018868,41992,705183.0,374324.6,21.46,91.98,4,1950.08,1
212,16910,Sandwip,2002,3,30.7,21.6,230.0,78.0,0.2,1.9,7.7,41964,650012.1,488627.9,22.5,91.46,6,2002.03,0
213,7804,Feni,2000,5,36.2,24.2,520.0,82.0,1.2,5.8,4.4,41943,640285.9,544954.5,23.01,91.37,8,2000.05,1
214,12438,Maijdee Court,1976,7,30.6,25.4,995.0,87.0,1.8,6.3,3.575862069,41953,610851.8,524433.6,22.83,91.08,6,1976.07,1
215,18412,Srimangal,1958,5,35.9,23.0,405.0,77.0,0.985185185,4.8,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1958.05,0
216,19759,Sylhet,2012,8,36.4,25.7,738.0,85.0,3.6,7.0,4.8,41891,694533.2,752277.9,24.88,91.93,35,2012.08,1
217,6730,Faridpur,1951,11,29.2,18.4,38.0,82.0,0.659259259,2.1,7.720689655,41929,483877.3,610719.3,23.61,89.84,9,1951.11,0
218,147,Barisal,1961,4,37.2,24.8,44.0,79.0,0.8,2.9,8.219148936,41950,536809.8,510151.9,22.7,90.36,4,1961.04,0
219,4853,Cox's Bazar,1988,6,33.6,25.0,1306.0,89.0,2.6,6.5,3.0,41992,705183.0,374324.6,21.46,91.98,4,1988.06,1
220,5572,Dhaka,1987,5,38.0,24.6,109.0,74.0,1.5,3.4,9.0,41923,540098.6,629248.4,23.78,90.39,9,1987.05,0
221,2234,Chandpur,1971,3,32.8,20.4,54.0,71.0,0.3,1.7,6.889189189,41941,568556.9,571945.8,23.26,90.67,7,1971.03,0
222,9686,Jessore,1990,3,35.7,18.7,173.0,77.0,1.8,3.6,6.2,41936,420062.7,562498.8,23.17,89.22,7,1990.03,0
223,11648,Kutubdia,2010,9,33.0,25.9,120.0,83.0,1.8,6.2,6.4,41989,690250.3,414997.4,21.83,91.84,6,2010.09,0
224,2101,Bogra,2010,2,31.2,14.4,0.0,66.0,2.3,1.1,6.9,41883,435303.7,751187.5,24.88,89.36,20,2010.02,0
225,20263,Teknaf,1990,8,33.0,25.2,575.0,85.0,0.9,6.2,5.0,41998,734765.4,308914.1,20.87,92.26,4,1990.08,1
226,15114,Rangamati,1960,7,34.8,24.6,730.0,90.0,1.2,6.1,3.748148148,41966,725903.3,508021.9,22.67,92.2,63,1960.07,1
227,7386,Faridpur,2006,7,35.4,26.6,340.0,86.0,2.1,6.1,4.6,41929,483877.3,610719.3,23.61,89.84,9,2006.07,1
228,7066,Faridpur,1979,11,32.6,21.8,36.0,77.0,0.1,1.7,7.720689655,41929,483877.3,610719.3,23.61,89.84,9,1979.11,0
229,7387,Faridpur,2006,8,35.4,26.2,192.0,84.0,2.1,6.0,6.2,41929,483877.3,610719.3,23.61,89.84,9,2006.08,0
230,12372,Maijdee Court,1971,1,26.7,13.8,0.0,75.0,0.1,0.5,7.068965517,41953,610851.8,524433.6,22.83,91.08,6,1971.01,0
231,18669,Srimangal,1979,10,34.4,21.4,39.0,82.0,0.3,0.7,6.714285714,41915,675761.6,687095.9,24.29,91.73,23,1979.1,0
232,1266,Bhola,2006,7,32.8,26.2,353.0,89.0,0.9,5.9,3.7,41951,567637.6,510271.8,22.7,90.66,5,2006.07,0
233,1478,Bogra,1958,3,43.5,17.2,254.0,48.0,1.340740741,1.4,8.573584906,41883,435303.7,751187.5,24.88,89.36,20,1958.03,0
234,3356,Chittagong (IAP-Patenga),1995,9,34.6,25.9,129.0,82.0,3.4,5.6,5.1,41978,684570.9,471415.0,22.34,91.79,6,1995.09,0
235,16589,Sandwip,1975,6,31.8,25.6,651.0,88.0,2.6,5.5,4.666666667,41964,650012.1,488627.9,22.5,91.46,6,1975.06,1
236,8276,Hatiya,1991,9,32.4,25.9,444.0,91.0,1.9,5.7,3.9,41963,616159.2,465295.1,22.29,91.13,4,1991.09,1
237,11367,Kutubdia,1987,4,33.0,24.6,152.0,83.0,2.4,4.6,7.3,41989,690250.3,414997.4,21.83,91.84,6,1987.04,0
238,227,Barisal,1967,12,28.1,13.1,0.0,75.0,0.4,1.6,8.1,41950,536809.8,510151.9,22.7,90.36,4,1967.12,0
239,14635,Rajshahi,1977,8,36.7,26.8,157.0,84.0,1.9,5.0,5.111428571,41895,353944.9,693386.6,24.35,88.56,20,1977.08,0
240,6406,Dinajpur,1990,11,32.2,16.9,0.0,77.0,0.8,1.1,8.8,41863,365790.2,834718.0,25.63,88.66,37,1990.11,0
241,14577,Rajshahi,1972,10,35.8,23.1,51.0,75.0,0.6,2.5,7.325714286,41895,353944.9,693386.6,24.35,88.56,20,1972.1,0
242,13151,Mongla,2010,12,29.8,15.3,11.0,75.0,1.6,1.6,6.7,41958,452007.3,499110.5,22.43,89.66,4,2010.12,0
243,9797,Jessore,1999,6,38.4,26.1,244.0,83.0,3.0,5.8,5.0,41936,420062.7,562498.8,23.17,89.22,7,1999.06,0
244,1734,Bogra,1979,7,36.8,25.9,725.0,89.0,1.6,6.3,3.6,41883,435303.7,751187.5,24.88,89.36,20,1979.07,1
245,7260,Faridpur,1996,1,28.2,12.7,2.0,78.0,1.1,0.8,7.8,41929,483877.3,610719.3,23.61,89.84,9,1996.01,0
246,12607,Maijdee Court,1990,8,34.0,26.1,521.0,85.0,0.9,5.1,6.2,41953,610851.8,524433.6,22.83,91.08,6,1990.08,1
247,3684,Comilla,1957,1,28.9,12.8,52.0,78.0,0.742592593,1.1,6.921212121,41933,621445.2,596963.4,23.48,91.19,10,1957.01,0
248,5396,Dhaka,1972,9,34.6,25.8,110.0,82.0,0.8,5.1,5.5,41923,540098.6,629248.4,23.78,90.39,9,1972.09,0
249,5677,Dhaka,1996,2,32.0,15.2,21.0,67.0,0.7,1.1,8.9,41923,540098.6,629248.4,23.78,90.39,9,1996.02,0
250,7831,Feni,2002,8,35.2,25.4,439.0,86.0,1.1,6.6,4.6,41943,640285.9,544954.5,23.01,91.37,8,2002.08,1
251,18689,Srimangal,1981,6,33.0,24.7,458.0,85.0,0.7,5.3,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1981.06,0
252,4812,Cox's Bazar,1985,1,30.7,15.7,6.0,71.0,1.8,1.2,8.3,41992,705183.0,374324.6,21.46,91.98,4,1985.01,0
253,18467,Srimangal,1962,12,29.4,9.0,0.0,85.0,0.0,0.0,7.164285714,41915,675761.6,687095.9,24.29,91.73,23,1962.12,0
254,628,Barisal,2001,5,35.6,23.7,282.0,87.0,1.3,5.3,5.0,41950,536809.8,510151.9,22.7,90.36,4,2001.05,1
255,1362,Bogra,1948,7,33.1,26.4,363.71875,86.1875,1.577777778,6.2,4.435849057,41883,435303.7,751187.5,24.88,89.36,20,1948.07,1
256,17735,Satkhira,2004,12,29.0,14.8,0.0,78.0,0.4,0.4,7.0,41946,404211.7,508367.2,22.68,89.07,6,2004.12,0
257,6906,Faridpur,1966,7,33.9,26.0,216.0,85.0,1.3,6.0,4.431034483,41929,483877.3,610719.3,23.61,89.84,9,1966.07,0
258,1876,Bogra,1991,5,38.0,22.7,416.0,88.0,2.3,6.3,4.0,41883,435303.7,751187.5,24.88,89.36,20,1991.05,1
259,19035,Srimangal,2010,4,36.7,22.8,228.0,75.0,4.5,4.6,7.5,41915,675761.6,687095.9,24.29,91.73,23,2010.04,0
260,10215,Khepupara,1994,4,36.5,24.1,228.0,76.0,2.4,3.1,7.1,41984,522893.1,430006.8,21.98,90.22,3,1994.04,0
261,20288,Teknaf,1992,9,32.4,25.2,360.0,87.0,0.5,5.6,5.0,41998,734765.4,308914.1,20.87,92.26,4,1992.09,0
262,14571,Rajshahi,1972,4,37.5,23.6,19.0,57.0,1.3,1.7,8.171428571,41895,353944.9,693386.6,24.35,88.56,20,1972.04,0
263,20088,Tangail,2013,1,27.8,9.9,0.0,79.0,1.9,0.5,5.1,41909,491982.91,683166.0,24.15,89.55,10,2013.01,0
264,6519,Dinajpur,2000,4,37.2,21.0,147.0,76.0,0.8,3.3,7.4,41863,365790.2,834718.0,25.63,88.66,37,2000.04,1
265,9809,Jessore,2000,6,36.4,25.7,209.0,84.0,3.2,6.0,6.1,41936,420062.7,562498.8,23.17,89.22,7,2000.06,0
266,13259,Mymensingh,1953,12,29.3,14.6,0.0,81.0,0.440740741,0.0,6.637142857,41886,540975.3,737535.8,24.75,90.41,19,1953.12,0
267,10355,Khepupara,2005,12,29.5,15.3,16.0,79.0,0.5,1.4,6.8,41984,522893.1,430006.8,21.98,90.22,3,2005.12,0
268,18625,Srimangal,1976,2,29.4,11.5,19.0,75.0,0.4,1.5,7.878571429,41915,675761.6,687095.9,24.29,91.73,23,1976.02,0
269,2205,Chandpur,1968,10,33.3,24.6,96.0,82.0,0.7,2.9,6.035135135,41941,568556.9,571945.8,23.26,90.67,7,1968.1,0
270,11454,Kutubdia,1994,7,32.5,25.1,746.0,88.0,2.9,6.1,3.9,41989,690250.3,414997.4,21.83,91.84,6,1994.07,1
271,925,Bhola,1978,2,32.9,14.4,0.0,71.0,0.4,1.7,6.833333333,41951,567637.6,510271.8,22.7,90.66,5,1978.02,0
272,10118,Khepupara,1986,3,36.0,21.9,0.0,78.0,1.1,0.9,7.615384615,41984,522893.1,430006.8,21.98,90.22,3,1986.03,0
273,53,Barisal,1953,6,35.6,25.2,715.0,88.0,1.631481481,7.3,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1953.06,1
274,6271,Dinajpur,1979,8,32.6,26.0,336.0,84.0,0.8,5.6,5.208,41863,365790.2,834718.0,25.63,88.66,37,1979.08,1
275,17040,Sandwip,2013,1,30.4,11.5,0.0,74.0,1.5,0.6,6.8,41964,650012.1,488627.9,22.5,91.46,6,2013.01,0
276,8513,Hatiya,2011,6,34.0,26.1,635.0,89.0,3.2,6.2,3.7,41963,616159.2,465295.1,22.29,91.13,4,2011.06,1
277,13447,Mymensingh,1969,8,33.9,25.2,634.0,87.0,0.5,5.9,4.377142857,41886,540975.3,737535.8,24.75,90.41,19,1969.08,1
278,18845,Srimangal,1994,6,35.2,24.9,216.0,82.0,0.4,5.3,4.3,41915,675761.6,687095.9,24.29,91.73,23,1994.06,1
279,995,Bhola,1983,12,28.3,13.6,41.0,81.0,0.3,1.2,6.3,41951,567637.6,510271.8,22.7,90.66,5,1983.12,0
280,3374,Chittagong (IAP-Patenga),1997,3,33.0,20.8,118.0,81.0,2.6,2.6,7.2,41978,684570.9,471415.0,22.34,91.79,6,1997.03,0
281,5068,Cox's Bazar,2006,5,34.8,25.2,800.0,81.0,1.3,4.8,7.2,41992,705183.0,374324.6,21.46,91.98,4,2006.05,1
282,19775,Sylhet,2013,12,30.7,14.6,0.0,76.0,2.2,2.5,5.7,41891,694533.2,752277.9,24.88,91.93,35,2013.12,0
283,7626,Feni,1985,7,32.5,24.8,635.0,89.0,2.4,7.0,3.6,41943,640285.9,544954.5,23.01,91.37,8,1985.07,1
284,3091,Chittagong (IAP-Patenga),1973,8,32.6,25.0,276.0,87.0,3.7,6.6,5.6,41978,684570.9,471415.0,22.34,91.79,6,1973.08,0
285,4619,Cox's Bazar,1968,12,31.1,16.6,0.0,73.0,3.3,0.9,9.7,41992,705183.0,374324.6,21.46,91.98,4,1968.12,0
286,18687,Srimangal,1981,4,33.9,21.0,194.0,73.0,0.9,3.4,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1981.04,0
287,6230,Dinajpur,1976,3,33.1,17.0,5.0,55.0,1.0,1.2,8.076,41863,365790.2,834718.0,25.63,88.66,37,1976.03,0
288,11587,Kutubdia,2005,8,33.2,25.9,853.0,89.0,2.2,7.2,2.7,41989,690250.3,414997.4,21.83,91.84,6,2005.08,1
289,17226,Satkhira,1962,7,37.2,26.5,258.0,86.0,0.3,6.1,3.93,41946,404211.7,508367.2,22.68,89.07,6,1962.07,0
290,9040,Ishurdi,2002,5,39.0,24.3,177.0,82.0,1.5,4.5,6.4,41907,402483.2,667640.8,24.12,89.04,14,2002.05,0
291,18313,Srimangal,1950,2,30.9,11.6,62.0,81.0,0.735185185,2.7,7.878571429,41915,675761.6,687095.9,24.29,91.73,23,1950.02,0
292,836,Bhola,1970,9,32.7,24.8,503.0,92.0,3.4,6.4,3.787878788,41951,567637.6,510271.8,22.7,90.66,5,1970.09,1
293,18535,Srimangal,1968,8,33.8,24.6,544.0,88.0,0.1,6.7,4.939285714,41915,675761.6,687095.9,24.29,91.73,23,1968.08,1
294,19082,Sylhet,1956,3,32.9,18.1,2.0,65.57894737,1.964814815,3.2,7.734615385,41891,694533.2,752277.9,24.88,91.93,35,1956.03,0
295,14459,Patuakhali,2012,12,29.2,13.4,0.0,85.0,2.3,1.3,6.3,41960,534986.1,472575.7,22.36,90.34,3,2012.12,0
296,4535,Cox's Bazar,1961,12,27.7,14.6,0.0,73.0,2.8,0.8,10.3,41992,705183.0,374324.6,21.46,91.98,4,1961.12,0
297,6086,Dinajpur,1964,3,33.9,18.3,5.0,54.0,0.3,0.3,8.076,41863,365790.2,834718.0,25.63,88.66,37,1964.03,0
298,20419,Teknaf,2003,8,33.5,25.5,895.0,90.0,0.9,6.3,4.8,41998,734765.4,308914.1,20.87,92.26,4,2003.08,1
299,10949,Khulna,1989,6,35.8,25.9,257.0,85.0,2.2,5.7,5.8,41947,456632.4,521635.7,22.8,89.58,4,1989.06,0
300,15405,Rangamati,1984,10,34.5,22.7,82.0,82.0,0.6,4.6,6.596296296,41966,725903.3,508021.9,22.67,92.2,63,1984.1,0
301,2952,Chittagong (IAP-Patenga),1962,1,29.6,12.3,6.0,71.0,1.4,0.6,9.7,41978,684570.9,471415.0,22.34,91.79,6,1962.01,0
302,17641,Satkhira,1997,2,31.7,15.0,35.0,74.0,0.9,1.5,8.6,41946,404211.7,508367.2,22.68,89.07,6,1997.02,0
303,1687,Bogra,1975,8,35.2,25.9,107.0,85.0,1.4,5.0,7.5,41883,435303.7,751187.5,24.88,89.36,20,1975.08,0
304,15602,Rangamati,2001,3,36.2,18.4,1.0,63.0,0.6,1.1,9.0,41966,725903.3,508021.9,22.67,92.2,63,2001.03,0
305,6534,Dinajpur,2001,7,36.8,26.5,158.0,86.0,0.7,5.7,5.9,41863,365790.2,834718.0,25.63,88.66,37,2001.07,1
306,12482,Maijdee Court,1980,3,34.1,21.6,71.0,72.0,1.0,3.0,7.84137931,41953,610851.8,524433.6,22.83,91.08,6,1980.03,0
307,15769,Rangpur,1955,2,29.72280702,12.82631579,3.0,75.27272727,0.924074074,0.5,7.614285714,41859,426172.9,844822.3,25.72,89.26,34,1955.02,0
308,10239,Khepupara,1996,4,37.2,24.6,67.0,78.0,2.4,2.8,7.9,41984,522893.1,430006.8,21.98,90.22,3,1996.04,0
309,20067,Tangail,2011,4,35.7,21.8,68.0,74.0,2.2,3.0,8.1,41909,491982.91,683166.0,24.15,89.55,10,2011.04,0
310,10263,Khepupara,1998,4,34.4,23.8,162.0,80.0,1.8,3.6,8.0,41984,522893.1,430006.8,21.98,90.22,3,1998.04,0
311,17443,Satkhira,1980,8,34.4,26.2,209.0,86.0,2.4,4.3,4.373333333,41946,404211.7,508367.2,22.68,89.07,6,1980.08,0
312,6713,Faridpur,1950,6,33.2,25.5,708.0,88.0,1.833333333,6.9,5.0,41929,483877.3,610719.3,23.61,89.84,9,1950.06,1
313,112,Barisal,1958,5,36.1,26.2,289.0,83.0,1.703703704,4.0,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1958.05,1
314,7513,Feni,1976,2,33.1,17.4,37.0,75.0,0.2,1.6,7.593103448,41943,640285.9,544954.5,23.01,91.37,8,1976.02,0
315,2791,Chittagong (City-Ambagan),2013,8,33.2,24.9,243.0,85.0,3.2,6.6,6.411130628,41977,0.0,0.0,22.35,91.8166,0,2013.08,0
316,7529,Feni,1977,6,35.1,25.0,572.0,87.0,1.0,6.1,4.289655172,41943,640285.9,544954.5,23.01,91.37,8,1977.06,1
317,20323,Teknaf,1995,8,33.3,25.8,622.0,89.0,0.8,6.2,4.1,41998,734765.4,308914.1,20.87,92.26,4,1995.08,1
318,113,Barisal,1958,6,35.5,27.0,171.0,84.0,1.631481481,4.9,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1958.06,0
319,1248,Bhola,2005,1,29.2,12.7,7.0,81.0,0.3,1.7,7.2,41951,567637.6,510271.8,22.7,90.66,5,2005.01,0
320,14046,Patuakhali,1978,7,32.6,25.6,452.0,82.0,2.4,6.5,3.075862069,41960,534986.1,472575.7,22.36,90.34,3,1978.07,1
321,9918,Jessore,2009,7,36.4,26.0,523.0,84.0,5.1,5.3,3.5,41936,420062.7,562498.8,23.17,89.22,7,2009.07,1
322,4360,Comilla,2013,5,34.8,24.2,467.0,85.0,3.0,6.4,4.2,41933,621445.2,596963.4,23.48,91.19,10,2013.05,1
323,14194,Patuakhali,1990,11,32.0,21.3,81.0,84.0,0.7,2.7,5.7,41960,534986.1,472575.7,22.36,90.34,3,1990.11,0
324,17192,Satkhira,1959,9,33.6,25.6,399.0,90.0,1.140740741,2.3,4.913333333,41946,404211.7,508367.2,22.68,89.07,6,1959.09,1
325,12373,Maijdee Court,1971,2,29.9,12.4,0.0,74.0,0.3,1.0,7.817241379,41953,610851.8,524433.6,22.83,91.08,6,1971.02,0
326,13390,Mymensingh,1964,11,30.6,19.4,0.0,76.0,0.3,1.5,7.522857143,41886,540975.3,737535.8,24.75,90.41,19,1964.11,0
327,3416,Chittagong (IAP-Patenga),2000,9,34.5,25.2,183.0,86.0,1.9,5.6,5.0,41978,684570.9,471415.0,22.34,91.79,6,2000.09,0
328,3998,Comilla,1983,3,32.3,20.8,98.0,80.0,1.6,2.7,8.0,41933,621445.2,596963.4,23.48,91.19,10,1983.03,0
329,13780,Mymensingh,1997,5,36.0,23.4,131.0,80.0,2.3,4.6,7.6,41886,540975.3,737535.8,24.75,90.41,19,1997.05,0
330,15004,Rajshahi,2008,5,38.0,24.2,144.0,75.0,1.0,3.4,7.9,41895,353944.9,693386.6,24.35,88.56,20,2008.05,0
331,10226,Khepupara,1995,3,36.9,21.1,1.0,67.0,1.1,0.9,8.0,41984,522893.1,430006.8,21.98,90.22,3,1995.03,0
332,16888,Sandwip,2000,5,35.8,24.2,804.0,88.0,1.9,5.6,5.3,41964,650012.1,488627.9,22.5,91.46,6,2000.05,1
333,6108,Dinajpur,1966,1,26.9,11.8,19.0,74.0,0.3,1.3,5.572,41863,365790.2,834718.0,25.63,88.66,37,1966.01,0
334,5838,Dhaka,2009,7,35.7,26.7,676.0,80.0,1.7,6.6,4.7,41923,540098.6,629248.4,23.78,90.39,9,2009.07,0
335,1798,Bogra,1984,11,31.5,17.2,0.0,72.0,0.6,0.8,9.2,41883,435303.7,751187.5,24.88,89.36,20,1984.11,0
336,8181,Hatiya,1983,10,33.0,24.1,440.0,84.0,1.5,3.6,6.493103448,41963,616159.2,465295.1,22.29,91.13,4,1983.1,1
337,17496,Satkhira,1985,1,30.8,13.4,12.0,66.0,2.8,2.9,7.9,41946,404211.7,508367.2,22.68,89.07,6,1985.01,0
338,1857,Bogra,1989,10,35.5,23.6,30.0,84.0,0.9,3.3,7.4,41883,435303.7,751187.5,24.88,89.36,20,1989.1,0
339,15306,Rangamati,1976,7,32.9,24.4,783.0,89.0,2.2,5.8,3.748148148,41966,725903.3,508021.9,22.67,92.2,63,1976.07,1
340,9176,Ishurdi,2013,9,35.6,26.0,121.0,85.0,2.0,5.4,5.7,41907,402483.2,667640.8,24.12,89.04,14,2013.09,0
341,50,Barisal,1953,3,35.0,22.9,3.0,78.0,1.085185185,3.1,8.131914894,41950,536809.8,510151.9,22.7,90.36,4,1953.03,0
342,431,Barisal,1984,12,29.5,13.0,1.0,84.0,0.4,1.4,8.1,41950,536809.8,510151.9,22.7,90.36,4,1984.12,0
343,19204,Sylhet,1966,5,32.1,22.7,551.0,81.0,1.5,5.7,6.2,41891,694533.2,752277.9,24.88,91.93,35,1966.05,1
344,2892,Chittagong (IAP-Patenga),1957,1,30.0,14.6,35.0,79.0,1.568518519,0.7,8.296226415,41978,684570.9,471415.0,22.34,91.79,6,1957.01,0
345,20311,Teknaf,1994,8,32.3,22.5,1017.0,90.0,1.9,6.3,4.2,41998,734765.4,308914.1,20.87,92.26,4,1994.08,1
346,220,Barisal,1967,5,35.8,25.3,71.0,80.0,2.0,4.3,7.3,41950,536809.8,510151.9,22.7,90.36,4,1967.05,0
347,12650,Maijdee Court,1994,3,33.4,21.4,135.0,75.0,2.0,2.5,7.8,41953,610851.8,524433.6,22.83,91.08,6,1994.03,0
348,19830,Tangail,1991,7,34.8,26.3,430.0,85.0,2.8,5.7,4.2,41909,491982.91,683166.0,24.15,89.55,10,1991.07,1
349,18037,Sitakunda,1993,2,30.2,15.5,46.0,75.0,1.2,1.8,4.3,41965,668856.2,504500.3,22.64,91.64,4,1993.02,0
350,13342,Mymensingh,1960,11,30.0,17.4,6.0,81.0,0.3,1.4,7.522857143,41886,540975.3,737535.8,24.75,90.41,19,1960.11,0
351,2830,Chittagong (IAP-Patenga),1951,11,31.7,20.0,0.0,75.0,1.325925926,2.2,7.91509434,41978,684570.9,471415.0,22.34,91.79,6,1951.11,0
352,16163,Rangpur,1987,12,27.8,13.6,0.0,87.0,0.9,0.8,8.3,41859,426172.9,844822.3,25.72,89.26,34,1987.12,0
353,7726,Feni,1993,11,31.6,18.7,12.0,80.0,0.5,1.2,8.1,41943,640285.9,544954.5,23.01,91.37,8,1993.11,0
354,5694,Dhaka,1997,7,34.4,26.4,549.0,86.0,0.7,6.2,4.1,41923,540098.6,629248.4,23.78,90.39,9,1997.07,0
355,16721,Sandwip,1986,6,33.0,26.2,599.0,89.0,2.4,5.4,4.666666667,41964,650012.1,488627.9,22.5,91.46,6,1986.06,1
356,9980,Khepupara,1974,9,34.0974359,25.71538462,370.7435897,84.0,2.4,5.6,4.507692308,41984,522893.1,430006.8,21.98,90.22,3,1974.09,0
357,9446,Jessore,1970,3,37.4,20.2,45.0,64.0,2.9,2.3,8.7,41936,420062.7,562498.8,23.17,89.22,7,1970.03,0
358,7699,Feni,1991,8,36.4,24.1,494.0,85.0,2.1,6.5,4.7,41943,640285.9,544954.5,23.01,91.37,8,1991.08,1
359,13651,Mymensingh,1986,8,36.4,26.4,316.0,80.0,2.2,6.2,4.2,41886,540975.3,737535.8,24.75,90.41,19,1986.08,0
360,6873,Faridpur,1963,10,33.3,23.8,179.0,83.0,0.8,3.5,6.906896552,41929,483877.3,610719.3,23.61,89.84,9,1963.1,0
361,6957,Faridpur,1970,10,32.8,23.5,413.0,84.0,1.3,3.6,6.906896552,41929,483877.3,610719.3,23.61,89.84,9,1970.1,1
362,10926,Khulna,1987,7,36.1,25.5,517.0,90.0,1.8,6.8,2.3,41947,456632.4,521635.7,22.8,89.58,4,1987.07,1
363,16052,Rangpur,1978,9,34.0,25.2,511.0,85.0,0.6,5.6,5.2,41859,426172.9,844822.3,25.72,89.26,34,1978.09,1
364,4991,Cox's Bazar,1999,12,33.0,17.5,124.0,77.0,0.5,1.4,8.7,41992,705183.0,374324.6,21.46,91.98,4,1999.12,0
365,1278,Bhola,2007,7,32.5,25.7,511.0,91.0,0.8,6.4,1.4,41951,567637.6,510271.8,22.7,90.66,5,2007.07,1
366,18320,Srimangal,1950,9,34.4,24.4,144.0,91.0,0.607407407,6.1,5.028571429,41915,675761.6,687095.9,24.29,91.73,23,1950.09,0
